X1,X2,X3,X4
744998,0,708696,10570938
729779,2,2040565,3105546
703100,0,713070,1215603
690866,0,568136,57829711
711193,1,700761,1754840
659228,0,762114,57825513
661805,0,611744,74526716
819691,1,713736,52127349
708665,1,714310,13275110
685380,1,742814,11058300
724798,1,714027,13275214
755316,1,708669,57828382
708278,1,775019,14465642
715205,0,708409,1755846
740457,0,716833,32215780
713194,1,49520,11058473
696186,1,697281,63048676
690151,0,662337,43406857
713468,1,714541,3103133
712148,1,714350,3105184
697412,0,748785,31789589
713028,1,739247,49569912
1036677,1,681770,80096300
673445,0,166922,74838857
663959,1,695917,56306895
651693,0,831251,52126901
701125,0,924559,63051243
698646,0,697040,14460990
768048,1,701190,14464059
710346,1,713052,1753241
713318,1,697609,57824371
713245,1,715349,3104098
694303,1,721075,11425235
603240,1,702615,57828075
710947,1,689463,11060167
709665,1,686503,14459919
670044,1,633274,63047683
713679,0,679463,49568740
691043,1,718685,11054202
687076,0,744930,13277169
650771,0,675508,43412065
718800,1,642871,66878297
712345,0,671672,48378710
702533,0,673054,11054215
540966,0,651789,48343712
715627,1,714416,3105216
712438,1,869474,52123155
543295,0,661764,56306861
703554,0,706825,10568024
721058,1,752869,74838207
704789,0,671222,10568094
728869,1,703365,11056215
663543,1,729832,11422899
802504,1,714275,63046882
665065,0,696237,31789792
721354,1,724598,7851082
687543,1,728333,66874380
713275,1,366625,11057843
593591,2,2040565,32215209
689420,0,562775,43408005
732138,0,715602,3100930
683389,0,688427,14464365
651055,1,847543,74843895
750786,1,714301,10571901
700167,1,706062,13274905
716237,1,692499,28575828
725820,1,744226,11057538
728690,1,711594,31792731
535170,1,863971,74840851
712177,1,722514,1756250
716192,0,712387,10572296
713256,1,719002,1754320
712967,1,742120,11060319
681733,0,705925,11054886
715265,0,706534,74526097
725898,0,672805,11422202
710498,0,642685,43412856
637571,1,804185,56309432
696300,0,696241,1759914
717723,1,775550,28576896
709150,1,756602,48381962
713968,0,700837,7850607
681180,1,710862,7849366
688264,0,715764,13274915
661402,1,719676,74841389
709725,0,663478,28578603
750317,1,714056,14459580
742088,0,702729,28576656
679500,0,564707,48342731
453567,1,709078,10574181
729524,0,686085,49570699
572412,0,714890,57828265
682612,0,713245,57827496
720181,0,699761,3103424
713855,1,700722,43413162
676157,1,687396,7851714
881314,1,801978,66880286
292073,1,714340,80095956
736563,0,721761,48379169
651751,0,729392,28578432
749457,1,716092,13279404
543896,1,893712,57830716
731301,1,819675,74838838
703236,0,693733,7846453
772643,0,663091,56304500
659325,0,721694,11424151
761636,0,690480,31789978
657328,0,534781,43411035
771131,1,795428,25561470
598760,0,669870,74524658
753499,0,710450,43412666
714526,1,715559,3103621
783008,0,797743,43413237
673271,0,711910,32213483
708456,1,667784,49571291
713876,0,718958,80096687
632457,0,588894,48342536
728400,1,688922,10573305
768482,0,535143,49566428
721341,1,715001,1216491
720441,1,715488,3102624
848888,1,829689,63045796
714591,1,723227,1213700
789318,1,691252,28580205
904847,1,735861,56304749
601711,0,720500,74526199
709169,1,714116,13275988
826329,1,652936,43411080
678026,0,729402,43407219
721444,0,713489,3105928
732624,1,738826,48345919
698336,0,731865,57827121
719594,1,722281,3106369
698576,0,874447,57827650
732032,0,708515,3107368
692715,1,796821,25561990
713307,1,530501,80100730
713094,0,732911,3104897
656376,0,765470,66876604
713173,0,741697,63051146
707001,1,804085,43409658
713662,0,712886,1213464
709770,1,707017,25562635
715615,1,690284,3107443
740179,1,596233,57827713
855767,0,760331,48341928
707804,0,696239,11423560
709312,0,737464,32211501
762924,1,710812,52121018
599225,1,704061,57830171
726781,1,724764,1754029
692474,2,2040565,28580687
1376868,0,694439,48345453
745762,1,682154,13279140
712496,1,728411,56306412
685412,0,704356,80101797
724659,0,718131,3103550
712967,1,709782,1755192
735122,1,740283,56308451
717798,2,2040565,11422191
707883,1,713444,74524329
739075,2,2040565,11056173
699095,1,697042,3107253
694756,0,548591,80100426
714083,0,719839,10572892
570296,1,691326,66878803
713767,1,702471,1211321
716274,1,717152,57827243
672540,0,707779,31795663
729153,1,700175,11424332
601167,2,2040565,48378092
735156,0,691343,11056143
675928,1,720507,43407880
861419,1,708409,49568812
681178,0,713736,49568269
669697,1,712841,13277997
625378,0,936089,66876423
710896,1,743350,11424326
714237,1,674863,11057754
947705,1,551160,74528110
680049,1,886216,57830961
723507,0,710433,57828288
713725,0,714672,1758610
713266,2,2040565,28573999
710115,1,777157,32211131
778347,0,614367,25559440
729575,0,708533,11422430
663932,1,557394,66879972
727670,0,667869,11424198
730406,0,725045,43410739
714725,1,710754,10573861
717097,0,733084,11056503
714541,0,693466,28574221
712148,0,713489,25559769
787766,0,797856,49571733
712517,1,711415,56305245
717143,1,710387,3106851
741826,1,720355,11057220
755671,1,786994,32210820
712803,0,1376868,66877572
767172,1,660277,74528283
724917,0,689917,13279138
825370,1,687360,57828024
724046,1,713410,1215772
1008327,0,533813,74839725
717692,0,736546,48345520
711821,1,713194,1213750
715821,0,715366,13275443
713855,1,758172,66875529
713258,0,720521,13273376
662376,1,713194,25559748
715540,0,713701,25560723
713701,1,829036,57830539
726767,1,742113,25564083
30362,1,685662,32213601
788863,0,555674,66880645
622152,1,718696,48346034
952477,1,728451,74841526
767594,1,717073,13276316
714444,0,713846,1211033
767896,0,713855,13276912
785121,1,573431,66878452
702721,0,715634,7851711
731110,1,694167,14464675
738772,0,717873,11423077
1376868,0,679455,28577691
551434,1,988706,74527584
706527,0,727834,3104812
664888,1,711303,10569965
665198,0,744079,57829205
734646,1,703402,3103989
728250,1,691206,11425988
763370,1,536615,49569835
593042,2,2040565,52123845
722580,1,713639,11426856
710656,1,713701,7846137
595395,0,742145,48379769
711642,1,882181,66875718
725779,0,569123,74524491
730961,0,702646,7851071
717611,0,709367,74840467
744785,2,2040565,10571774
766495,1,689996,13278859
697949,0,873488,80097424
732562,1,691560,3104165
740439,0,740235,31793917
712035,1,692465,48343600
723578,1,712312,11426253
764664,1,769805,43412331
719841,0,712340,1210885
695329,1,714046,57830608
713736,0,708677,7846890
713318,1,703326,10572859
712975,0,826333,43411258
600286,1,713284,28579386
681477,0,762272,31793770
739038,0,709900,74841708
735236,1,861419,49568818
712079,0,610920,32214074
713489,0,579400,49571063
708167,1,577959,66878560
616030,2,2040565,48381170
752824,0,710327,11427128
602319,0,714301,28575161
734638,0,712540,3102695
682324,1,713701,57828671
760750,0,292073,14465228
773888,1,719616,43413086
742803,0,717535,74843764
813628,1,714981,49571571
683312,1,726877,13278136
703132,1,708124,1213544
686741,1,739867,56303742
681983,0,700425,14461054
712821,1,727877,3107150
715361,0,695053,7847565
721228,0,576548,32214403
700711,1,735891,11426964
683900,1,716216,74841263
604057,0,803877,48340736
699598,0,704817,63049055
712675,1,741337,7847202
707684,1,738200,11053969
774947,1,717110,48382788
663469,0,546993,48383098
752850,1,716490,31794909
591853,0,781520,49567806
702081,1,711990,49567493
751886,0,636453,43411587
716958,1,715074,1214777
700878,1,710695,74841106
711062,0,705913,1757591
703999,1,723859,7848897
610112,1,1016915,66879323
766964,1,713256,48342348
575311,0,730348,74839074
688509,1,741228,25558906
826324,0,780773,43409906
695965,0,813605,74527406
702287,1,436137,32210554
705581,1,704232,1210820
772173,0,713767,31791786
610692,0,870291,80095897
688306,1,783615,28578282
714027,1,696094,66877271
347566,0,711696,1216854
706253,1,712060,11058799
713936,0,721451,3101088
592538,0,725757,49566480
698854,1,752850,31794895
701362,0,632188,74529068
712504,1,712810,48339625
704874,1,726480,11422652
715546,1,708262,1214214
717385,0,713563,32210443
713701,1,720850,11054381
708955,1,714191,13278215
719718,1,779873,49569495
685312,1,780052,56308392
704468,0,715318,32214745
911124,0,868626,63047292
670464,0,713701,31795677
690633,1,606313,32212514
718177,0,705845,52121152
671730,0,710879,74837308
724835,0,713958,1215653
759233,1,679779,25558646
793100,1,742624,31788630
626613,0,828264,52120609
722943,1,783600,31789901
700960,1,717317,48381241
639916,0,650797,63052162
594776,1,790071,48378386
742331,1,744313,56308326
713056,0,720576,1217564
712860,1,759375,25559665
729106,0,708496,57823879
714839,1,713861,14466069
764772,1,719261,74525603
784517,0,686659,28578152
680015,0,747178,56307667
733433,0,740584,80100489
635224,0,743876,57825844
767188,1,688387,31790684
728967,0,681226,11426397
720940,1,905174,80097369
675483,0,693834,11427024
716089,1,626708,63049571
852971,1,732400,56306770
694104,2,2040565,66876763
740530,1,692230,11426060
1256646,1,710979,49567026
738037,1,713474,11059204
648064,2,2040565,28579012
822962,0,674107,56303635
730114,1,781573,32211380
1376868,0,603705,31790762
713736,0,750303,66876811
711794,2,2040565,80097154
747516,0,803150,28575597
680617,0,714757,11055131
668699,1,712377,14462551
713429,0,669165,28580488
712079,1,678457,14463208
720401,0,691688,3101476
714007,1,732073,74841532
731908,1,715634,28580081
690129,1,713113,10570173
675026,1,941338,52120575
686357,1,597184,49566898
716799,0,710010,32213670
739142,0,670132,48377035
673691,0,674279,43409749
714337,1,685645,13278916
970666,1,995345,74528490
714915,1,757389,14461111
619878,0,689619,28578469
740650,1,741707,43413421
713122,1,746898,57826316
609080,1,837482,57828610
775541,0,713701,32213544
611522,1,761315,80099358
713275,1,818769,49564858
728970,1,728084,3104922
692303,1,732559,52121494
710631,1,713346,48342445
582446,0,713148,66878327
714152,1,708839,3103422
691231,1,729255,7846488
661259,0,725450,80095807
623075,1,717644,48341678
712886,0,662873,13275745
744313,0,645191,56308301
706596,1,718422,1757309
683575,0,707128,13276585
704188,0,714105,1758511
712450,0,749606,74839921
837137,1,765653,48343618
736056,0,705639,80097549
671719,1,666993,11427672
641352,1,716815,43410292
716343,1,708065,80097605
697714,0,740009,10570640
744518,1,626603,49568014
634174,0,803665,74844309
800419,1,573699,31794668
576850,0,736129,63046205
745637,1,911124,63047317
714636,0,704562,1217588
683920,0,702302,43409224
714275,0,689299,10570956
707516,0,714173,10573962
713346,1,713701,1216628
733902,0,689282,56302664
712597,1,716179,48377369
727017,0,706861,1213714
712124,1,713892,10568354
1004686,0,726320,74840998
712252,1,789897,74522615
713284,1,716118,11053915
713468,0,715918,3103538
785142,0,544149,80102602
718790,1,729103,1756352
744722,1,716456,14459402
712781,1,713736,1213161
712000,0,735423,32216980
697357,0,718903,1758017
724148,1,724908,3103386
677958,1,735111,32210570
809746,0,731320,63051811
712489,0,735931,14465830
714105,1,678339,28575413
698601,0,734002,56309021
707852,0,566956,48378514
669054,1,780305,57826166
716649,1,715265,11053989
551154,0,743691,74528287
716014,1,843213,48376805
702722,1,714310,3102978
713045,1,661494,14465084
704228,0,681490,52121195
681493,1,712975,11060696
744916,0,732335,57825675
919981,0,726217,66877382
712948,0,919261,63045789
714205,1,736936,25562359
710438,0,602463,32212702
627536,1,726584,74843949
710868,0,675683,28578298
712540,0,828626,49571062
565198,0,725346,43412982
666640,0,538122,48345423
775325,1,730357,14460889
156218,0,737265,11060409
591644,1,627618,56309024
819353,1,816249,74524297
712997,0,714285,74528411
918734,1,731975,74527371
579230,0,662704,31793044
713400,1,721537,14462087
713474,0,743356,14462592
737735,0,728989,43408412
730259,0,669643,49568475
612896,1,697818,48343244
716785,0,713736,11058901
739246,0,723082,11421696
725511,0,709468,66874880
722361,2,2040565,49571308
721811,1,670337,7846472
721742,0,713725,1757997
698765,0,712582,11054076
819314,1,698786,80095762
742794,1,714416,14462412
735742,1,756049,74839775
698088,1,773538,14464011
716010,1,709524,1217589
347566,1,690216,32216241
552185,1,744010,49570133
802440,0,1376868,63049894
668715,1,734506,13280102
708196,0,715343,3101392
678863,0,708013,10574215
713725,1,751766,31789002
678815,1,716294,11054860
665007,0,715695,13277828
713639,1,30649,32211444
733044,0,759067,14465997
720006,0,562487,56309018
677909,0,664929,11059285
697504,0,670079,7851890
685412,2,2040565,80101797
713968,0,735867,11055903
714142,1,711882,1216391
710594,0,683106,11427613
707988,0,584982,48340871
643784,0,586770,74526502
730614,1,684051,14464329
713563,1,710371,3104441
712886,1,713400,80099507
710928,0,701151,7849956
706416,1,700054,1756473
743416,1,721653,11056523
731501,1,741845,57830577
698614,0,703723,1754840
703545,0,606168,31793078
742904,0,716872,52122158
598400,1,692364,48380427
1376868,0,611041,66878258
644489,1,743547,25564429
841604,1,721096,48345745
686850,1,550500,48379585
594220,1,711126,80095675
719582,1,690728,80097846
648709,0,607174,43408432
707783,1,762953,32211166
751909,2,2040565,11426294
788201,1,744782,57830249
708349,0,714124,31790464
624594,0,714046,28580695
714717,0,735661,28578157
758205,0,746175,31793479
719074,1,727604,1212668
668456,1,712049,74839863
768827,1,733014,14465529
714258,1,716248,1215991
611162,1,676112,52122763
763773,1,714301,14463316
709861,1,744211,14459828
645084,1,660781,48339658
669944,1,632518,28574350
705584,1,712255,13279005
816690,0,635039,80098430
270677,1,713183,48343099
706194,1,737763,74523042
703865,1,714046,25559815
694457,2,2040565,56305321
721125,2,2040565,43408101
712153,1,687396,7851779
649072,0,793158,49565152
687292,1,713266,48339854
723690,0,742664,31794940
710636,1,713936,3108063
711711,0,705015,25558301
707947,0,713474,11424670
909587,0,533065,74837183
710818,0,903243,80095476
688323,0,738743,32216789
684612,0,696301,74526185
593339,1,869785,66874113
1362556,3,1772982,74522430
804181,1,711330,25557555
731983,0,684697,11423150
569324,1,713826,66874440
711866,1,724735,25559987
714046,0,712892,56304433
714265,0,746408,28579616
669739,0,713563,80095696
717987,1,732231,10574129
713070,2,2040565,3103985
744941,0,713214,48379482
566257,0,702947,48382638
714180,1,695318,14459667
730485,0,732158,49571821
698982,1,695269,13279712
727694,1,718489,11058451
750257,0,689905,63050074
672188,1,722603,48380480
701604,1,714216,80101911
771682,0,811062,48344550
686952,1,734590,14466063
745507,0,775241,43408388
714248,0,717135,11056626
693116,1,718470,52122386
674232,2,2040565,7846473
715053,1,713085,80098034
737971,1,270202,11425280
732117,0,690809,3102316
708425,1,658586,48379668
884502,1,800139,57824480
707700,1,722558,32211639
713307,0,622435,28579933
698253,0,746942,28576817
690448,0,677871,43408148
755967,1,733345,74840002
1022435,2,2040565,80098652
714027,1,724920,3106506
701804,0,788328,52120471
659218,0,737561,32216264
847456,1,884950,66878821
662771,2,2040565,10572169
763932,2,2040565,52124555
718071,1,700263,11060757
560815,0,720756,66874601
724022,1,734053,49571806
650267,0,789136,31792401
713474,1,769597,43410852
687620,0,713389,52126554
711080,0,700256,1753593
705852,0,710387,3103284
736683,1,688204,11425313
752284,1,713234,74529200
704122,1,713814,3106947
767187,0,698608,14465796
735842,0,759633,28574673
759150,0,565335,57829997
713474,0,741456,11054022
745592,1,715026,52126869
728681,0,714636,1216360
670092,0,712156,43412512
795083,1,744965,25559510
726896,1,712849,32213365
699109,0,674837,52120967
721208,0,726673,11425524
662040,1,687230,10569662
692274,1,576455,74527461
711931,1,704911,66879089
533161,0,704192,56306035
729997,0,897082,66877614
667050,0,749191,11057272
563367,0,690622,63048549
816608,1,804881,49570292
673898,1,713767,14460351
733463,1,708902,11055165
703562,1,715093,31792926
706571,1,700467,7848495
667531,0,666013,74837434
704581,1,706737,43412845
704166,0,714557,28577715
708044,1,721299,10573172
788566,0,867124,57826059
703518,1,712997,7851970
724025,1,719012,28580931
693162,1,698720,25563532
734760,2,2040565,31795340
575123,1,773408,74528865
659807,1,716552,74523659
722523,1,695533,74841003
646726,0,724385,25558663
714416,1,732694,25564346
662806,1,678515,63049147
744264,1,723942,7849226
739089,0,714016,14462392
1256646,1,767699,63050205
688439,1,659383,74840182
683853,1,897626,57829484
684192,0,704663,48376424
692305,1,715622,14461935
756206,1,701818,11425789
736902,1,292073,11057861
710923,0,711236,1759840
650689,1,727109,48343917
703379,1,611119,49565854
762108,1,706641,57824974
649810,0,844184,57830742
756298,1,755580,31791986
711136,1,713214,7849706
749095,1,732184,14460660
728601,1,698295,13275033
698394,0,866212,57824596
757539,0,734405,74838004
778987,1,835194,48346159
722405,1,712911,1213100
749872,1,710443,28580790
737996,1,747617,14462421
785531,0,712194,32214320
712691,0,713094,48379125
665278,1,722345,49570366
588244,1,699376,74843704
590320,0,366480,57828683
704095,1,719903,43413309
749780,0,545013,63046931
712286,1,742335,31789468
947257,1,845203,66873750
710754,1,727181,10573849
713563,1,762490,74524846
704148,0,588256,48381930
736434,1,847184,74524654
692804,0,733530,32212141
727279,1,704224,3104105
728050,2,2040565,11423377
739256,1,744215,66874353
713070,1,714016,11055229
674360,1,713725,49568203
701856,0,671084,25562216
965285,0,471657,74528391
714424,1,670863,25564510
738060,1,743727,10573685
1123754,3,1833802,57825488
453567,0,583084,63052523
786743,0,721838,74522935
700791,1,693207,74522489
671075,1,701112,49567558
716163,1,710754,1215894
925077,1,665975,74523349
688668,1,729914,13279265
707397,1,770512,14459893
740744,1,671736,10574481
710105,1,576339,74838169
705933,1,714444,1211081
637233,1,702755,28576298
728477,1,697519,48340013
762157,1,630150,74523795
767906,1,713468,13278655
708460,0,717764,43412269
756858,0,713444,31789705
1072331,3,1704732,49571618
713687,0,711711,11054569
581274,0,724683,32213110
686365,0,920046,66874181
712821,0,699563,10574658
692037,0,713909,25560080
708749,0,714654,52124916
718868,0,855972,48378076
704192,0,562362,56306069
697372,1,713423,74837418
716748,1,838486,49568824
698365,1,705506,28580659
676743,0,711308,48345319
713127,0,679757,10574552
702908,1,713743,3107795
899779,1,593849,66878336
713318,0,644004,25559096
721684,0,711056,1216191
619000,0,744458,74841381
537230,0,703190,52126218
730450,0,704702,25562297
626314,1,636371,25560390
657495,0,710913,28575594
644285,0,725239,48382798
689996,0,725045,13278916
821946,1,803257,43409214
714197,0,708715,3102624
713052,0,689906,25561778
682576,1,713389,7849094
1354206,3,1760229,57825488
713028,1,714065,49565870
687234,1,679910,43406831
631478,1,695221,63051910
670871,0,712280,7848830
532080,1,713855,48376999
723884,1,660396,63049383
696934,1,719344,43406712
693668,0,711859,3103478
713855,0,713336,1753352
783938,1,747516,28575642
706864,0,702333,43407827
713639,0,729283,3102241
673270,1,699920,57829629
772843,1,753622,28579042
708638,0,740812,52124011
788198,1,1004695,74841180
714378,1,717171,1211497
724770,1,715209,11059050
713294,1,687265,48345415
707791,1,766937,56303435
733961,1,738623,14464144
698486,0,1019621,74523523
728741,2,2040565,1216355
1376868,0,722552,3101439
713709,2,2040565,1217145
747415,1,635053,25562204
731206,1,695020,57828361
632079,1,678858,49569829
730524,1,668404,11423030
850317,1,725984,66880464
685083,1,522789,32214741
649745,1,713159,66875420
620199,2,2040565,25557969
712697,1,728668,1759244
711209,1,683614,28579001
814862,0,707404,80099667
695949,1,712400,7847185
708413,1,691800,74524942
844197,1,688193,49571104
719771,0,715806,1211507
675901,1,719909,13277451
713701,1,705766,1214530
712517,1,714142,1216359
704395,0,569771,74842427
709802,1,734084,11056625
767765,0,607267,66880667
684922,1,652858,43407910
701913,1,738453,25561849
714056,0,720417,1758194
714275,1,713214,11056894
750808,0,698498,10574871
720753,1,576565,32212603
803399,0,716879,25558871
699151,1,1376868,3101941
718685,0,714285,31794975
571178,1,1006193,80100951
841818,1,691284,49569393
534316,0,711292,48343647
718587,0,713619,11055737
970607,1,721576,43413630
713563,1,745386,48343590
678393,0,656837,48382290
698308,1,712781,11059332
704098,1,766859,13278730
717510,1,695493,13275285
710133,0,687557,11054237
719007,1,585419,49569179
691889,1,556115,66877805
713474,1,690270,7850398
671957,0,971490,66875747
718512,1,714476,1757695
713468,0,685505,32213750
744970,1,713701,66879382
707067,0,709861,48383388
660031,1,750853,66878829
801749,1,703829,80100801
1963161,1,710110,1211809
698068,0,837312,74842158
652213,1,714340,49565382
670113,0,683499,7846092
731999,1,716524,7848219
745908,0,660328,14462318
120053,0,590292,31791633
657795,0,668640,52126967
713307,1,601040,48339592
713563,1,1004111,74522628
725841,1,655114,74840185
685337,1,680657,7846229
715768,0,713738,1755322
755320,2,2040565,48339129
718131,0,705755,14461548
744367,0,530487,66876123
707516,1,715420,11427610
724685,1,738509,7846999
726296,0,705827,1756756
686285,1,687868,80100349
711308,2,2040339,74840252
792666,2,2040565,63049285
709333,1,697410,1757656
713234,1,711866,10574209
712666,0,713909,1757324
725064,1,702765,13279580
689462,0,588002,52122318
679393,1,683100,11060658
594075,1,733890,74526380
714310,0,662524,11424082
708334,1,713900,63049487
692832,0,690841,63048855
739314,0,716433,74523297
609742,1,538693,63048010
731778,1,729263,10570391
725196,0,760626,49571276
694948,0,709870,28574317
680277,1,734075,56308936
750069,1,674038,80098972
680812,1,712620,10574522
702296,1,730832,7850784
690378,1,714440,3104931
716748,1,714386,3101799
711943,1,713474,52120944
720289,0,726778,3102254
688231,0,774792,63049579
745295,1,743527,28580907
720850,1,729462,1213000
713429,1,534279,49568886
658119,1,717809,74837599
722766,1,726517,1210699
689500,1,628116,49565808
670035,1,690493,31795080
788292,0,716811,57829826
750891,0,727197,80095472
579459,0,669302,48340181
736293,1,713444,63051097
740680,0,680579,7847553
722349,0,701193,43412529
655939,0,689388,28577953
718243,1,719515,10574551
740462,1,730946,66877090
730838,1,774714,63047721
717992,1,738083,13274492
755365,0,758214,52124584
719693,0,558229,48343178
706135,1,719332,48345260
701619,0,714079,11054708
716504,1,706997,74524907
557406,0,743804,74525708
724399,1,708040,1213291
581565,1,716258,56302612
755919,1,713468,32217274
659274,0,852714,49568423
673004,1,676494,57827239
711136,1,633696,48380690
710156,1,697389,66879249
711476,0,709195,28575502
742310,1,729041,10570878
756799,1,713743,11421191
724148,1,1256646,25563940
646228,1,711561,48378329
755189,1,732414,31790623
836909,0,663678,52122174
533528,1,347566,14465119
713767,0,731271,14459229
728770,2,2040565,48380102
682539,0,741234,49566627
833081,1,715743,74843087
712834,1,734465,11423858
711696,0,659931,80101960
748545,1,871838,80100341
640642,1,712168,74838198
686722,0,649534,57828336
713468,0,535658,74842419
712100,0,721951,3106332
820423,1,682644,48342341
746501,1,775754,48345715
671850,1,716633,7849031
706044,1,647132,49565812
743384,0,741918,43411264
687950,1,659103,56303692
696098,1,699645,3104636
744145,1,648817,28576921
718842,0,702199,48380120
715452,2,2040565,43409008
664410,1,699017,13274488
715001,1,549116,63049499
713256,1,721039,7848012
715265,0,716039,25558122
637670,1,689001,31793212
656781,0,715087,28576010
796174,1,662576,48340043
627997,1,744688,52121148
744874,2,2040565,63045814
666036,1,713876,48343099
696924,0,687922,48382860
713701,1,683604,52126471
680612,1,713563,10571311
786927,0,876191,63050177
713997,1,782305,74840536
714284,0,713489,14464818
651003,1,708001,48345797
842312,0,713639,74529013
769452,1,736177,66878994
726846,1,713489,48381991
699785,1,714533,7848616
676823,1,732032,25563707
711777,1,730186,10569525
727006,1,690757,10568680
695517,0,713444,7848206
725292,0,802047,28576768
713725,1,722555,1757838
709577,2,2040565,10570820
727967,1,755201,74839263
704389,1,702105,3105425
769078,1,669013,43406726
713997,1,697833,1755011
668060,1,711729,11424972
745141,1,1376868,57829929
708421,1,796535,74844234
713224,1,713639,7851560
713701,0,680009,66877482
706212,1,628428,48344758
727453,0,713909,1757374
705309,0,692316,14460515
702353,0,761626,80099191
713892,1,600628,32217013
670287,1,700274,66877723
716519,1,705790,13273842
713919,0,710537,11422040
713214,1,701125,3103961
775586,0,716313,28580584
732907,0,691293,48383213
798961,1,709385,63045718
690872,1,710754,31791312
710043,1,679690,14465223
578496,1,688358,66875299
713378,2,2040565,66876995
660470,1,558126,56308488
700116,0,711188,52122923
731403,1,713444,52124503
657563,1,799449,28579977
698086,1,705286,3104799
721945,1,686910,25563259
746684,0,758633,25564446
796177,1,717484,52126891
722201,1,749421,14460911
730044,0,713389,14462138
706117,1,25481,14463064
717152,1,735772,48380978
768573,1,645953,52125135
713336,1,258586,11058696
947499,1,745110,63050283
718467,1,716197,25563837
696964,0,715775,14461112
696307,1,694469,14459841
714180,0,744823,74842526
666944,1,713701,49568495
730306,1,712382,11426251
844184,0,741295,57830811
677672,1,686786,31795547
590233,1,710352,74525503
713936,1,720703,48378533
715349,0,774826,56304369
705305,1,717611,3103710
720245,1,682472,11422445
700035,1,689683,28577464
720090,0,738668,14464278
712582,1,713765,63047333
714105,1,741783,10569436
1376868,1,689826,74843581
713639,2,2040565,11060273
765327,1,766014,43409869
714909,1,843597,49568383
794825,0,703042,31793367
607665,0,596823,74841441
661333,1,674754,63051125
713389,1,716394,7849727
782320,1,25481,74839518
728162,0,710212,1215870
760913,0,711600,48345868
722917,1,719529,13274267
713266,0,711530,10574207
708295,1,713366,1211911
716092,1,707840,13279400
766073,1,715039,31793882
827718,0,821726,48342643
710502,0,826334,43411442
734959,1,701430,10574463
708143,1,726937,63050122
647370,1,686492,25557720
774017,1,722647,14460292
714821,1,744052,49570020
732208,1,654891,49565177
710163,1,713639,25560448
722258,0,706689,1760082
713563,0,719927,1214756
724013,0,724509,48378448
774571,0,686773,14464020
259399,1,733439,57830914
743639,1,740871,10574469
732781,1,691002,3108083
453567,1,741435,10569979
667128,0,696362,48379553
707233,0,828556,63051639
572028,1,725999,74838994
728811,0,765912,43412293
733076,1,704538,13275613
723061,0,664578,31792528
715933,1,748693,31792675
677205,2,2040565,74524187
754523,1,744860,63050370
690016,0,719959,43413393
720817,0,729770,1758202
730871,0,694073,10571868
702503,1,644023,56308891
710067,1,714036,32214428
715972,1,710115,11059103
715231,1,714105,1756056
694742,1,713444,52125421
622202,0,675910,32212087
709828,1,701076,1755492
739956,1,1376868,32213797
671575,0,775336,14462737
746172,1,596335,31792502
691047,1,686921,7847229
751853,0,778109,57826620
713639,1,724216,14465769
560907,1,842153,49566290
704998,1,703190,28577810
688025,1,690021,7850767
713122,0,680159,13279628
713474,0,719002,3105831
714705,1,668185,11425629
727831,0,734625,11421514
731305,1,715641,10567790
795094,1,717119,31789768
611120,0,914504,57825993
745120,0,694051,25563990
20336,1,706741,14463243
690616,0,723742,48343967
717692,1,664018,80102072
687546,1,739954,52123122
737221,1,688364,56306071
741625,0,754859,11426642
718541,0,736071,11054898
712781,0,670575,11055788
732385,0,742437,31789669
797561,1,822765,56302382
699668,1,713947,74527498
713085,0,708241,11427461
586412,0,688810,63047138
724509,1,668842,48378423
698035,1,859668,56307113
743088,1,713736,43406615
706523,1,713716,11059670
720751,0,734650,3104332
708323,1,746713,74523044
682245,1,712923,14459425
711040,1,672276,56307857
692627,1,718391,56302680
744351,0,628714,48377004
533972,1,714616,43411777
682395,2,2040565,74524840
673239,0,688323,32216781
682052,0,713968,28578549
713474,1,736702,7852461
760850,1,728464,28579500
713701,0,1007607,74526497
710301,0,601448,48339351
736863,1,749768,74840149
726587,0,719103,43408327
721444,0,710465,66878760
717484,0,663762,32211114
731522,0,717858,14462488
719993,1,1376868,1213907
770616,0,702359,14466275
713122,0,720832,3102202
778824,0,685295,56305510
871743,1,714027,80099393
690032,1,784338,49568596
727337,1,765709,14465766
730218,1,725228,13279369
751562,0,651937,48383267
719667,1,717762,63048802
712534,1,657393,48341010
689961,1,733587,11057208
178026,1,707029,11054841
731041,0,714571,11059992
676882,1,820378,43410662
713494,1,700894,48376654
712703,1,719089,11060752
707568,1,713814,52121567
677490,0,720844,13279361
708771,1,713814,31794002
712259,0,713284,49566867
558005,1,751637,48379430
705679,1,714369,25561049
753489,1,674056,74842177
718587,1,685666,13275019
708189,1,693018,74843109
794641,1,843865,80096229
581439,1,735552,56307016
696046,1,760345,80095654
682481,0,530142,48346068
738614,2,2040565,52126357
240292,0,580940,56303833
677019,0,698852,49566593
585716,1,737153,31790702
744598,1,713000,14463125
722139,1,610890,49564988
560941,1,670594,63049877
1376868,0,795950,31792358
794181,0,705921,31789675
711555,1,762465,25561582
689303,1,662990,25561688
590326,0,683863,57826355
719212,0,685585,11054436
661192,1,712000,48377961
812869,0,817897,48377298
620157,0,685502,25563953
742814,1,715768,11058262
716285,0,683542,11055632
717596,0,680958,49570963
712590,0,885664,74841921
703905,0,744024,57826706
744608,1,729570,11057644
