X1,X2,X3,X4,Time
719098,2,2040565,25484842,25560927
713855,2,2040565,25485018,25560927
703650,2,2040565,25485045,25560927
711104,2,2040565,25485154,25560927
710115,2,2040565,25485303,25560927
659885,2,2040565,25485571,25560927
658925,2,2040565,25485596,25560927
673831,2,2040565,25485681,25560927
642468,2,2040565,25485942,25560927
694037,2,2040565,25485985,25560927
713294,2,2040565,25485993,25560927
755804,2,2040565,25486396,25560927
654276,2,2040565,25486399,25560927
713639,2,2040565,25486418,25560927
659779,2,2040565,25486588,25560927
1376868,2,2040565,25486910,25560927
674968,2,2040565,25487075,25560927
714116,2,2040565,25487200,25560927
714431,2,2040565,25487206,25560927
701059,2,2040565,25487361,25560927
719647,2,2040565,25487409,25560927
741220,2,2040565,25487415,25560927
653393,2,2040565,25487709,25560927
733439,2,2040565,25487813,25560927
654358,2,2040565,25487910,25560927
695649,2,2040565,25488027,25560927
1376868,2,2040565,25488038,25560927
714065,2,2040565,25488043,25560927
652735,2,2040565,25488089,25560927
692349,2,2040565,25488207,25560927
710908,2,2040565,25488219,25560927
731928,2,2040565,25488403,25560927
718868,2,2040565,25488686,25560927
701911,2,2040565,25488729,25560927
712646,2,2040565,25488764,25560927
711314,2,2040565,25488810,25560927
695595,2,2040565,25488829,25560927
744302,2,2040565,25488882,25560927
673107,2,2040565,25489089,25560927
732520,2,2040565,25489315,25560927
746259,2,2040565,25489356,25560927
711006,2,2040565,25489471,25560927
693924,2,2040565,25489566,25560927
735522,2,2040565,25489775,25560927
1981017,2,2040565,25489834,25560927
662767,2,2040565,25489997,25560927
741449,2,2040565,25490205,25560927
730676,2,2040565,25490206,25560927
713958,2,2040565,25490554,25560927
712194,2,2040565,25490820,25560927
705976,2,2040565,25490884,25560927
675999,2,2040565,25490889,25560927
717845,2,2040565,25490976,25560927
714173,2,2040565,25491000,25560927
690981,2,2040565,25491082,25560927
722041,2,2040565,25491164,25560927
713876,2,2040565,25491313,25560927
785880,2,2040565,25491373,25560927
772863,2,2040565,25491414,25560927
714883,2,2040565,25491526,25560927
753943,2,2040565,25491665,25560927
678283,2,2040565,25491703,25560927
710043,2,2040565,25491793,25560927
718223,2,2040565,25491819,25560927
718804,2,2040565,25491959,25560927
696749,2,2040565,25492003,25560927
671543,2,2040565,25492094,25560927
713701,2,2040565,25492227,25560927
754126,2,2040565,25492280,25560927
711380,2,2040565,25492344,25560927
718846,2,2040565,25492474,25560927
792989,2,2040565,25492625,25560927
748316,2,2040565,25492769,25560927
770814,2,2040565,25492949,25560927
687337,2,2040565,25492996,25560927
730393,2,2040565,25493560,25560927
713701,2,2040565,25493577,25560927
656567,2,2040565,25493600,25560927
1376868,2,2040565,25494029,25560927
709312,2,2040565,25494085,25560927
740583,2,2040565,25494193,25560927
692478,2,2040565,25494288,25560927
722627,2,2040565,25494777,25560927
707553,2,2040565,25494819,25560927
635203,2,2040565,25495199,25560927
714636,2,2040565,25495585,25560927
625526,2,2040565,25495672,25560927
677044,2,2040565,25495760,25560927
709312,2,2040565,25496042,25560927
716676,2,2040565,25496136,25560927
632676,2,2040565,25496143,25560927
667621,2,2040565,25496177,25560927
709086,2,2040565,25496246,25560927
713245,2,2040565,25496274,25560927
772341,2,2040565,25496334,25560927
645907,2,2040565,25496449,25560927
766657,2,2040565,25496509,25560927
620614,2,2040565,25496511,25560927
709107,2,2040565,25496597,25560927
719790,2,2040565,25496749,25560927
701544,2,2040565,25496809,25560927
675794,2,2040565,25496900,25560927
768767,2,2040565,25497024,25560927
800141,2,2040565,25497050,25560927
620607,2,2040565,25497456,25560927
713673,2,2040565,25497816,25560927
787365,2,2040565,25497866,25560927
715337,2,2040565,25498126,25560927
712659,2,2040565,25498506,25560927
732343,2,2040565,25498844,25560927
634177,2,2040565,25498961,25560927
737541,2,2040565,25499016,25560927
723350,2,2040565,25499050,25560927
743760,2,2040565,25499175,25560927
706883,2,2040565,25499210,25560927
640331,2,2040565,25499260,25560927
728405,2,2040565,25499277,25560927
728649,2,2040565,25499370,25560927
713070,2,2040565,25499459,25560927
620588,2,2040565,25499661,25560927
643710,2,2040565,25499806,25560927
620586,2,2040565,25499846,25560927
694423,2,2040565,25500151,25560927
691532,2,2040565,25500194,25560927
713701,2,2040565,25500246,25560927
651280,2,2040565,25500257,25560927
697563,2,2040565,25500316,25560927
705106,2,2040565,25500350,25560927
701410,2,2040565,25500356,25560927
706775,2,2040565,25500370,25560927
721105,2,2040565,25500399,25560927
292073,2,2040565,25500497,25560927
745007,2,2040565,25500595,25560927
666757,2,2040565,25500645,25560927
680472,2,2040565,25500692,25560927
714717,2,2040565,25500698,25560927
658813,2,2040565,25500716,25560927
12604,2,2040565,25500727,25560927
741606,2,2040565,25500930,25560927
723837,2,2040565,25500969,25560927
749836,2,2040565,25501013,25560927
709195,2,2040565,25501115,25560927
727369,2,2040565,25501125,25560927
663652,2,2040565,25501263,25560927
714981,2,2040565,25501424,25560927
713563,2,2040565,25501613,25560927
694759,2,2040565,25501692,25560927
713701,2,2040565,25501699,25560927
693841,2,2040565,25501741,25560927
703037,2,2040565,25501784,25560927
658854,2,2040565,25501809,25560927
723562,2,2040565,25501988,25560927
712259,2,2040565,25501994,25560927
737631,2,2040565,25502162,25560927
761475,2,2040565,25502410,25560927
733792,2,2040565,25502723,25560927
792868,2,2040565,25502756,25560927
799525,2,2040565,25502800,25560927
707416,2,2040565,25502832,25560927
712896,2,2040565,25502847,25560927
757653,2,2040565,25502963,25560927
773870,2,2040565,25503004,25560927
700098,2,2040565,25503025,25560927
689802,2,2040565,25503085,25560927
478940,2,2040565,25503214,25560927
690644,2,2040565,25503279,25560927
752071,2,2040565,25503280,25560927
760194,2,2040565,25503458,25560927
719681,2,2040565,25503578,25560927
713410,2,2040565,25503611,25560927
756781,2,2040565,25503662,25560927
692084,2,2040565,25503673,25560927
747934,2,2040565,25503719,25560927
706051,2,2040565,25503826,25560927
653076,2,2040565,25503900,25560927
716653,2,2040565,25504059,25560927
749624,2,2040565,25504424,25560927
704311,2,2040565,25504467,25560927
712781,2,2040565,25504505,25560927
666791,2,2040565,25504563,25560927
765460,2,2040565,25504785,25560927
701612,2,2040565,25505147,25560927
690032,2,2040565,25505178,25560927
752669,2,2040565,25505247,25560927
716696,2,2040565,25505317,25560927
721606,2,2040565,25505463,25560927
712889,2,2040565,25505486,25560927
713725,2,2040565,25505496,25560927
708399,2,2040565,25505533,25560927
710312,2,2040565,25505764,25560927
722979,2,2040565,25505966,25560927
708047,2,2040565,25506031,25560927
697881,2,2040565,25506532,25560927
706712,2,2040565,25506564,25560927
388279,2,2040565,25506776,25560927
720873,2,2040565,25506933,25560927
655627,2,2040565,25507152,25560927
697311,2,2040565,25507162,25560927
731029,2,2040565,25507195,25560927
674102,2,2040565,25507806,25560927
721503,2,2040565,25507852,25560927
632028,2,2040565,25508029,25560927
793656,2,2040565,25508047,25560927
790656,2,2040565,25508190,25560927
652547,2,2040565,25508338,25560927
716468,2,2040565,25508421,25560927
791570,2,2040565,25508484,25560927
764909,2,2040565,25508549,25560927
707512,2,2040565,25508597,25560927
713769,2,2040565,25508823,25560927
797760,2,2040565,25508869,25560927
797870,2,2040565,25509797,25560927
707872,2,2040565,25509833,25560927
737024,2,2040565,25510075,25560927
670681,2,2040565,25510149,25560927
663875,2,2040565,25510296,25560927
670273,2,2040565,25510410,25560927
708783,2,2040565,25510561,25560927
737845,2,2040565,25510626,25560927
789474,2,2040565,25511035,25560927
649107,2,2040565,25511182,25560927
623421,2,2040565,25511301,25560927
620504,2,2040565,25511344,25560927
712745,2,2040565,25511478,25560927
751357,2,2040565,25511807,25560927
704342,2,2040565,25511862,25560927
620498,2,2040565,25511888,25560927
692998,2,2040565,25511909,25560927
744375,2,2040565,25512121,25560927
706756,2,2040565,25512251,25560927
801425,2,2040565,25512606,25560927
744183,2,2040565,25512614,25560927
110479,2,2040565,25512618,25560927
705001,2,2040565,25512685,25560927
789824,2,2040565,25512754,25560927
728515,2,2040565,25512888,25560927
749019,2,2040565,25513013,25560927
718061,2,2040565,25513063,25560927
713284,2,2040565,25513117,25560927
733858,2,2040565,25513257,25560927
672196,2,2040565,25513339,25560927
764396,2,2040565,25513739,25560927
758378,2,2040565,25513880,25560927
718949,2,2040565,25514010,25560927
629589,2,2040565,25514074,25560927
723440,2,2040565,25514245,25560927
728316,2,2040565,25514257,25560927
765725,2,2040565,25514286,25560927
652821,2,2040565,25514316,25560927
659482,2,2040565,25514316,25560927
91679,2,2040565,25514337,25560927
793374,2,2040565,25514342,25560927
729029,2,2040565,25514448,25560927
739845,2,2040565,25514542,25560927
701458,2,2040565,25514978,25560927
751346,2,2040565,25515461,25560927
738014,2,2040565,25515527,25560927
663849,2,2040565,25515762,25560927
712517,2,2040565,25515988,25560927
715591,2,2040565,25516019,25560927
697787,2,2040565,25516193,25560927
776614,2,2040565,25516338,25560927
779984,2,2040565,25516347,25560927
753453,2,2040565,25516399,25560927
730133,2,2040565,25516466,25560927
762328,2,2040565,25516500,25560927
700113,2,2040565,25516561,25560927
683766,2,2040565,25516587,25560927
785352,2,2040565,25516715,25560927
731093,2,2040565,25516870,25560927
794850,2,2040565,25517058,25560927
679431,2,2040565,25517172,25560927
747958,2,2040565,25517689,25560927
794127,2,2040565,25517728,25560927
715053,2,2040565,25517730,25560927
710973,2,2040565,25517791,25560927
718937,2,2040565,25517829,25560927
793608,2,2040565,25517833,25560927
716237,2,2040565,25517842,25560927
707742,2,2040565,25518035,25560927
690077,2,2040565,25518199,25560927
647238,2,2040565,25518260,25560927
670598,2,2040565,25518331,25560927
711215,2,2040565,25518364,25560927
731028,2,2040565,25518493,25560927
713468,2,2040565,25518575,25560927
715305,2,2040565,25518703,25560927
691814,2,2040565,25518800,25560927
689992,2,2040565,25518814,25560927
717653,2,2040565,25518838,25560927
695001,2,2040565,25518890,25560927
722073,2,2040565,25518920,25560927
627321,2,2040565,25518943,25560927
746191,2,2040565,25518966,25560927
703339,2,2040565,25518967,25560927
733184,2,2040565,25519203,25560927
715950,2,2040565,25519336,25560927
687345,2,2040565,25519387,25560927
673032,2,2040565,25519446,25560927
620453,2,2040565,25519470,25560927
749161,2,2040565,25519758,25560927
731700,2,2040565,25519781,25560927
739227,2,2040565,25519841,25560927
1376868,2,2040565,25519878,25560927
650821,2,2040565,25519892,25560927
692579,2,2040565,25519896,25560927
713410,2,2040565,25520017,25560927
637755,2,2040565,25520031,25560927
723211,2,2040565,25520127,25560927
677487,2,2040565,25520177,25560927
704061,2,2040565,25520349,25560927
718375,2,2040565,25520522,25560927
711594,2,2040565,25520562,25560927
712934,2,2040565,25520688,25560927
700122,2,2040565,25521018,25560927
620442,2,2040565,25521039,25560927
633164,2,2040565,25521063,25560927
659815,2,2040565,25521077,25560927
735491,2,2040565,25521094,25560927
731139,2,2040565,25521179,25560927
733670,2,2040565,25521187,25560927
709198,2,2040565,25521651,25560927
1376868,2,2040565,25521701,25560927
713947,2,2040565,25521866,25560927
663370,2,2040565,25521931,25560927
692675,2,2040565,25521965,25560927
732165,2,2040565,25521978,25560927
740847,2,2040565,25522040,25560927
691658,2,2040565,25522050,25560927
680396,2,2040565,25522104,25560927
725380,2,2040565,25522416,25560927
714940,2,2040565,25522445,25560927
798359,2,2040565,25522534,25560927
724864,2,2040565,25522633,25560927
701344,2,2040565,25522720,25560927
646357,2,2040565,25522764,25560927
664661,2,2040565,25522810,25560927
748099,2,2040565,25522826,25560927
709615,2,2040565,25522837,25560927
716578,2,2040565,25522984,25560927
691858,2,2040565,25522996,25560927
717399,2,2040565,25523160,25560927
713563,2,2040565,25523343,25560927
737490,2,2040565,25523500,25560927
620425,2,2040565,25523918,25560927
759942,2,2040565,25523940,25560927
621465,2,2040565,25524177,25560927
752062,2,2040565,25524204,25560927
687387,2,2040565,25524506,25560927
631531,2,2040565,25524653,25560927
697749,2,2040565,25524774,25560927
639399,2,2040565,25524812,25560927
686245,2,2040565,25525258,25560927
621649,2,2040565,25525272,25560927
804572,2,2040565,25525519,25560927
620412,2,2040565,25525601,25560927
720205,2,2040565,25525750,25560927
757486,2,2040565,25525783,25560927
782899,2,2040565,25525795,25560927
719149,2,2040565,25525975,25560927
756660,2,2040565,25526046,25560927
744988,2,2040565,25526176,25560927
715918,2,2040565,25526308,25560927
634644,2,2040565,25526421,25560927
703240,2,2040565,25526431,25560927
638595,2,2040565,25526525,25560927
722549,2,2040565,25527199,25560927
661374,2,2040565,25527873,25560927
732487,2,2040565,25527918,25560927
715074,2,2040565,25528258,25560927
669545,2,2040565,25528413,25560927
663042,2,2040565,25528558,25560927
685015,2,2040565,25528705,25560927
728776,2,2040565,25528929,25560927
763674,2,2040565,25529007,25560927
715231,2,2040565,25529042,25560927
676747,2,2040565,25529150,25560927
713357,2,2040565,25529172,25560927
778679,2,2040565,25529222,25560927
748196,2,2040565,25529249,25560927
639618,2,2040565,25529419,25560927
729950,2,2040565,25529466,25560927
714666,2,2040565,25529578,25560927
730438,2,2040565,25530213,25560927
725626,2,2040565,25530260,25560927
744838,2,2040565,25530383,25560927
769680,2,2040565,25530657,25560927
692076,2,2040565,25530666,25560927
726214,2,2040565,25530767,25560927
682825,2,2040565,25530844,25560927
628687,2,2040565,25530974,25560927
768497,2,2040565,25531016,25560927
701493,2,2040565,25531211,25560927
774461,2,2040565,25531327,25560927
762338,2,2040565,25531367,25560927
698952,2,2040565,25531534,25560927
713108,2,2040565,25531541,25560927
737029,2,2040565,25531563,25560927
709394,2,2040565,25531574,25560927
799899,2,2040565,25531753,25560927
707602,2,2040565,25531833,25560927
713474,2,2040565,25531885,25560927
620372,2,2040565,25532013,25560927
743882,2,2040565,25532126,25560927
702330,2,2040565,25532185,25560927
713639,2,2040565,25532239,25560927
747073,2,2040565,25532253,25560927
761133,2,2040565,25532293,25560927
660364,2,2040565,25532335,25560927
698438,2,2040565,25532632,25560927
620367,2,2040565,25532634,25560927
620366,2,2040565,25532683,25560927
713635,2,2040565,25532802,25560927
716103,2,2040565,25532955,25560927
692834,2,2040565,25533056,25560927
735849,2,2040565,25533077,25560927
716004,2,2040565,25533257,25560927
690541,2,2040565,25533469,25560927
620359,2,2040565,25533482,25560927
680332,2,2040565,25533730,25560927
695456,2,2040565,25533913,25560927
711831,2,2040565,25533971,25560927
654567,2,2040565,25534048,25560927
716795,2,2040565,25534201,25560927
639948,2,2040565,25534239,25560927
705578,2,2040565,25534415,25560927
713725,2,2040565,25534455,25560927
682944,2,2040565,25534596,25560927
706898,2,2040565,25534712,25560927
715969,2,2040565,25534899,25560927
716347,2,2040565,25535125,25560927
720195,2,2040565,25535220,25560927
641162,2,2040565,25535273,25560927
732208,2,2040565,25535329,25560927
750674,2,2040565,25535447,25560927
677983,2,2040565,25535477,25560927
633019,2,2040565,25536010,25560927
687400,2,2040565,25536096,25560927
639840,2,2040565,25536177,25560927
701539,2,2040565,25536202,25560927
703274,2,2040565,25536308,25560927
620343,2,2040565,25536347,25560927
713701,2,2040565,25536512,25560927
355536,2,2040565,25536681,25560927
742517,2,2040565,25536794,25560927
713474,2,2040565,25536805,25560927
768680,2,2040565,25536842,25560927
649783,2,2040565,25536867,25560927
655338,2,2040565,25536882,25560927
721230,2,2040565,25537055,25560927
738880,2,2040565,25537405,25560927
667253,2,2040565,25537461,25560927
698438,2,2040565,25537502,25560927
680991,2,2040565,25537583,25560927
632929,2,2040565,25537597,25560927
695860,2,2040565,25537813,25560927
683807,2,2040565,25537820,25560927
718375,2,2040565,25537828,25560927
655691,2,2040565,25538368,25560927
711325,2,2040565,25538557,25560927
713070,2,2040565,25538611,25560927
671562,2,2040565,25538658,25560927
726303,2,2040565,25539006,25560927
704740,2,2040565,25539078,25560927
721629,2,2040565,25539144,25560927
706821,2,2040565,25539236,25560927
725653,2,2040565,25539463,25560927
665136,2,2040565,25539464,25560927
738222,2,2040565,25539486,25560927
700999,2,2040565,25539719,25560927
711241,2,2040565,25539860,25560927
736891,2,2040565,25540052,25560927
706940,2,2040565,25540187,25560927
743338,2,2040565,25540200,25560927
729631,2,2040565,25540228,25560927
731449,2,2040565,25540243,25560927
713307,2,2040565,25540304,25560927
663094,2,2040565,25540331,25560927
720306,2,2040565,25540360,25560927
760981,2,2040565,25540477,25560927
714909,2,2040565,25540506,25560927
717178,2,2040565,25540612,25560927
773812,2,2040565,25540760,25560927
680397,2,2040565,25540770,25560927
719790,2,2040565,25540797,25560927
688844,2,2040565,25540853,25560927
753188,2,2040565,25540872,25560927
661392,2,2040565,25541169,25560927
791466,2,2040565,25541206,25560927
709209,2,2040565,25541249,25560927
727722,2,2040565,25541318,25560927
670766,2,2040565,25541331,25560927
696833,2,2040565,25541558,25560927
720006,2,2040565,25541640,25560927
777865,2,2040565,25541784,25560927
799604,2,2040565,25541951,25560927
688424,2,2040565,25542064,25560927
741493,2,2040565,25542212,25560927
620316,2,2040565,25542297,25560927
620315,2,2040565,25542309,25560927
754754,2,2040565,25542312,25560927
718903,2,2040565,25542510,25560927
686971,2,2040565,25542514,25560927
787863,2,2040565,25542526,25560927
665982,2,2040565,25542861,25560927
665746,2,2040565,25542980,25560927
706310,2,2040565,25543444,25560927
703445,2,2040565,25543717,25560927
712387,2,2040565,25543997,25560927
695899,2,2040565,25544045,25560927
708342,2,2040565,25544055,25560927
695131,2,2040565,25544117,25560927
718223,2,2040565,25544168,25560927
730738,2,2040565,25544345,25560927
622372,2,2040565,25544470,25560927
708065,2,2040565,25544499,25560927
743554,2,2040565,25544625,25560927
620297,2,2040565,25544669,25560927
657212,2,2040565,25544671,25560927
732506,2,2040565,25545030,25560927
701806,2,2040565,25545153,25560927
712626,2,2040565,25545239,25560927
708683,2,2040565,25545340,25560927
735370,2,2040565,25545357,25560927
715021,2,2040565,25545522,25560927
712255,2,2040565,25545565,25560927
692088,2,2040565,25545614,25560927
712753,2,2040565,25545623,25560927
688867,2,2040565,25545669,25560927
695875,2,2040565,25545737,25560927
714801,2,2040565,25545836,25560927
620285,2,2040565,25545883,25560927
705797,2,2040565,25545931,25560927
791279,2,2040565,25546054,25560927
716054,2,2040565,25546104,25560927
1376868,2,2040565,25546168,25560927
689966,2,2040565,25546223,25560927
745052,2,2040565,25546225,25560927
726424,2,2040565,25546262,25560927
713583,2,2040565,25546315,25560927
620277,2,2040565,25546350,25560927
710652,2,2040565,25546530,25560927
740391,2,2040565,25546560,25560927
714801,2,2040565,25546619,25560927
628323,2,2040565,25546672,25560927
713444,2,2040565,25546796,25560927
715552,2,2040565,25546932,25560927
687937,2,2040565,25546947,25560927
690213,2,2040565,25547091,25560927
712194,2,2040565,25547141,25560927
691132,2,2040565,25547334,25560927
710128,2,2040565,25547474,25560927
687378,2,2040565,25547558,25560927
675653,2,2040565,25547683,25560927
710850,2,2040565,25547869,25560927
630345,2,2040565,25547979,25560927
788747,2,2040565,25548194,25560927
777403,2,2040565,25548240,25560927
620268,2,2040565,25548274,25560927
713305,2,2040565,25548292,25560927
626835,2,2040565,25548352,25560927
658610,2,2040565,25548611,25560927
693898,2,2040565,25548641,25560927
723457,2,2040565,25548802,25560927
716300,2,2040565,25548838,25560927
792323,2,2040565,25548971,25560927
691226,2,2040565,25549028,25560927
638649,2,2040565,25549284,25560927
623331,2,2040565,25549575,25560927
622465,2,2040565,25549623,25560927
720384,2,2040565,25549714,25560927
788963,2,2040565,25549795,25560927
723219,2,2040565,25549847,25560927
676490,2,2040565,25550103,25560927
699003,2,2040565,25550255,25560927
727406,2,2040565,25550348,25560927
747480,2,2040565,25550354,25560927
682962,2,2040565,25550589,25560927
743724,2,2040565,25550751,25560927
713612,2,2040565,25550896,25560927
730575,2,2040565,25551040,25560927
679697,2,2040565,25551128,25560927
791509,2,2040565,25551216,25560927
725730,2,2040565,25551372,25560927
620243,2,2040565,25551380,25560927
689539,2,2040565,25551405,25560927
292073,2,2040565,25551787,25560927
675670,2,2040565,25552067,25560927
715205,2,2040565,25552140,25560927
759279,2,2040565,25552196,25560927
660838,2,2040565,25552221,25560927
713563,2,2040565,25552360,25560927
659942,2,2040565,25552376,25560927
711518,2,2040565,25552630,25560927
736741,2,2040565,25552650,25560927
700811,2,2040565,25552653,25560927
714826,2,2040565,25552720,25560927
707289,2,2040565,25552721,25560927
713687,2,2040565,25552817,25560927
620234,2,2040565,25552848,25560927
738974,2,2040565,25552999,25560927
620232,2,2040565,25553025,25560927
685111,2,2040565,25553078,25560927
699568,2,2040565,25553150,25560927
708085,2,2040565,25553343,25560927
671572,2,2040565,25553438,25560927
712302,2,2040565,25553474,25560927
677022,2,2040565,25553477,25560927
703933,2,2040565,25553648,25560927
687352,2,2040565,25553664,25560927
713725,2,2040565,25553734,25560927
630473,2,2040565,25553957,25560927
708839,2,2040565,25554066,25560927
719291,2,2040565,25554148,25560927
690291,2,2040565,25554208,25560927
665725,2,2040565,25554233,25560927
645118,2,2040565,25554483,25560927
620223,2,2040565,25554576,25560927
716658,2,2040565,25554663,25560927
727258,2,2040565,25554873,25560927
734553,2,2040565,25554925,25560927
711104,2,2040565,25555030,25560927
728926,2,2040565,25555381,25560927
757618,2,2040565,25555402,25560927
730108,2,2040565,25555863,25560927
766604,2,2040565,25555908,25560927
717073,2,2040565,25555955,25560927
773445,2,2040565,25556075,25560927
774525,2,2040565,25556278,25560927
685583,2,2040565,25556392,25560927
699912,2,2040565,25556581,25560927
713743,2,2040565,25556670,25560927
713855,2,2040565,25556736,25560927
635980,2,2040565,25556848,25560927
709263,2,2040565,25556950,25560927
735498,2,2040565,25556954,25560927
714237,2,2040565,25556990,25560927
714173,2,2040565,25557123,25560927
767032,2,2040565,25557470,25560927
738942,2,2040565,25557471,25560927
714350,2,2040565,25557504,25560927
657751,2,2040565,25557557,25560927
708530,2,2040565,25557616,25560927
631752,2,2040565,25557620,25560927
620199,2,2040565,25557969,25560927
681208,2,2040565,25558098,25560927
717723,2,2040565,25558456,25560927
738240,2,2040565,25558509,25560927
712892,2,2040565,25558581,25560927
782418,2,2040565,25558719,25560927
620187,2,2040565,25558903,25560927
699293,2,2040565,25558962,25560927
745772,2,2040565,25559119,25560927
745854,2,2040565,25559137,25560927
667134,2,2040565,25559335,25560927
705409,2,2040565,25559339,25560927
614367,2,2040565,25559447,25560927
716917,2,2040565,25559469,25560927
721694,2,2040565,25559528,25560927
641426,2,2040565,25559670,25560927
683097,2,2040565,25559785,25560927
714046,2,2040565,25559818,25560927
691548,2,2040565,25559873,25560927
658446,2,2040565,25559916,25560927
706336,2,2040565,25559936,25560927
713743,2,2040565,25560224,25560927
730715,2,2040565,25560441,25560927
733358,2,2040565,25560511,25560927
713701,2,2040565,25560685,25560927
714248,2,2040565,25560699,25560927
715540,2,2040565,25560723,25560927
714545,2,2040565,25560832,25560927
713929,2,2040565,25560845,25560927
671676,0,1376868,25474544,25560927
720650,0,1376868,25474733,25560927
1376868,0,737695,25474744,25560927
1376868,0,672890,25474770,25560927
707432,0,713701,25474775,25560927
739308,0,713876,25475135,25560927
717278,0,717178,25475481,25560927
713256,0,713701,25475868,25560927
681245,0,713489,25475955,25560927
1376868,0,711056,25476545,25560927
720412,0,1376868,25476617,25560927
718601,0,713489,25477839,25560927
727384,0,1376868,25478523,25560927
713701,0,694765,25479041,25560927
713701,0,787950,25479288,25560927
648312,0,713701,25479336,25560927
713701,0,717152,25479688,25560927
801799,0,1376868,25479707,25560927
774753,0,713701,25479714,25560927
1376868,0,713418,25479963,25560927
713701,0,620725,25480706,25560927
715389,0,713701,25481057,25560927
713701,0,713468,25481059,25560927
750218,0,1376868,25481197,25560927
1376868,0,679273,25481251,25560927
648070,0,721188,25481500,25560927
721188,0,742424,25481528,25560927
713701,0,730510,25481625,25560927
713909,0,713701,25481633,25560927
712517,0,713701,25481722,25560927
719007,0,713876,25482896,25560927
713876,0,672794,25482930,25560927
749289,0,713429,25483845,25560927
1376868,0,688707,25484736,25560927
712489,0,1376868,25484804,25560927
713639,0,717178,25484853,25560927
1376868,0,662239,25485313,25560927
777506,0,1376868,25485315,25560927
713919,0,1376868,25485514,25560927
1376868,0,664831,25485524,25560927
705861,0,713701,25485602,25560927
707942,0,713947,25485624,25560927
713701,0,797310,25485649,25560927
657366,0,1376868,25485818,25560927
710636,0,766322,25486215,25560927
760686,0,713489,25486334,25560927
737184,0,1376868,25486539,25560927
1376868,0,800576,25486577,25560927
1376868,0,713076,25486910,25560927
706003,0,1376868,25486977,25560927
704339,0,713701,25487221,25560927
713701,0,714456,25487622,25560927
716811,0,710636,25487825,25560927
711750,0,1376868,25488086,25560927
713701,0,766734,25488262,25560927
743968,0,713701,25488793,25560927
713701,0,784075,25488842,25560927
713701,0,713909,25489078,25560927
713489,0,755725,25489372,25560927
713489,0,691093,25490244,25560927
713028,0,719229,25490347,25560927
719229,0,713872,25490374,25560927
1376868,0,685875,25490617,25560927
744683,0,1376868,25490672,25560927
1376868,0,620650,25491220,25560927
713876,0,633996,25491313,25560927
713701,0,699940,25491915,25560927
712306,0,740459,25492162,25560927
712306,0,714090,25492174,25560927
713701,0,711241,25492227,25560927
712067,0,662016,25492626,25560927
712452,0,724207,25492649,25560927
675948,0,712067,25492676,25560927
766937,0,712452,25492677,25560927
751430,0,713701,25492883,25560927
713701,0,708167,25492889,25560927
1376868,0,686963,25492931,25560927
292073,0,1376868,25493139,25560927
1376868,0,752454,25493144,25560927
713701,0,671030,25493577,25560927
640877,0,713701,25493580,25560927
1376868,0,713814,25494029,25560927
713701,0,797389,25494212,25560927
1376868,0,692021,25494213,25560927
707771,0,1376868,25494709,25560927
713947,0,754473,25494986,25560927
702286,0,713947,25495034,25560927
1376868,0,739302,25495633,25560927
713468,0,1376868,25495695,25560927
1376868,0,716113,25495994,25560927
713876,0,782918,25496012,25560927
712560,0,722064,25496223,25560927
713876,0,779871,25496376,25560927
713701,0,705057,25497163,25560927
707245,0,714659,25497199,25560927
733135,0,713701,25497279,25560927
713876,0,746312,25497692,25560927
752062,0,713876,25497777,25560927
713876,0,732566,25497844,25560927
662178,0,713876,25498283,25560927
713701,0,766406,25498389,25560927
717404,0,713489,25498673,25560927
708159,0,723350,25499095,25560927
669883,0,712452,25499304,25560927
734154,0,712452,25499310,25560927
1376868,0,735173,25499687,25560927
620586,0,1376868,25499846,25560927
1376868,0,705222,25499856,25560927
712306,0,270143,25499869,25560927
713947,0,713045,25500088,25560927
716253,0,713876,25500141,25560927
670316,0,713701,25500223,25560927
713701,0,292073,25500246,25560927
761803,0,713701,25500416,25560927
774684,0,713701,25501131,25560927
713701,0,802137,25501241,25560927
660902,0,713489,25501408,25560927
714610,0,713701,25501695,25560927
713701,0,644703,25501699,25560927
713701,0,712878,25502691,25560927
713701,0,733903,25502976,25560927
751860,0,713701,25503035,25560927
1376868,0,680968,25503155,25560927
713489,0,707920,25503476,25560927
713294,0,713489,25503481,25560927
650069,0,713429,25504463,25560927
745624,0,731716,25504467,25560927
713429,0,702313,25504493,25560927
1376868,0,718462,25504726,25560927
713701,0,720679,25504848,25560927
767766,0,713701,25504872,25560927
707876,0,713701,25505231,25560927
765967,0,713876,25506153,25560927
713876,0,701082,25506158,25560927
727866,0,713429,25506588,25560927
730344,0,713701,25507052,25560927
797575,0,713489,25507167,25560927
713489,0,711446,25507237,25560927
768398,0,713701,25508087,25560927
713701,0,713736,25508101,25560927
713701,0,713378,25508126,25560927
620519,0,1376868,25508781,25560927
713769,0,857138,25508823,25560927
726629,0,713701,25508827,25560927
776734,0,713769,25508850,25560927
720884,0,713489,25508917,25560927
705604,0,713701,25509867,25560927
713701,0,636125,25509902,25560927
713701,0,664861,25510471,25560927
664056,0,713876,25510583,25560927
713876,0,720503,25510625,25560927
672184,0,713876,25512434,25560927
1376868,0,680478,25512465,25560927
715068,0,1376868,25512655,25560927
713919,0,1376868,25512746,25560927
